anon_polygon_id,date,s2_ndvi,s2_evi,s2_ndwi,landsat_ndvi,landsat_evi,landsat_ndwi,modis_ndvi,modis_evi,era5_temp_c,era5_precip_mm,year,primary_ndvi,doy,ndvi_climatology_mean,ndvi_climatology_std,ndvi_zscore,n_reference_years,status,crop_type
AOI-0045,2018-09-20,,,,,,,,,19.099298095703148,0.0,2018,,263,,,,0,,зерновые
AOI-0045,2018-09-21,,,,0.1465685840851485,0.0597711685928781,-0.2644372900388707,,,20.86453018188479,0.0,2018,0.1465685840851485,264,0.18716550544999178,0.05845784834886233,-0.6944648582098104,15,Штатное развитие,зерновые
AOI-0045,2018-09-22,,,,0.2021333992905681,0.0833008351451093,-0.3284033263303129,,,20.07349611918136,0.0,2018,0.2021333992905681,265,0.20243446629791473,0.07543640583166403,-0.0039910041315922296,15,Штатное развитие,зерновые
AOI-0045,2018-09-23,,,,,,,,,20.93923403422042,1.503313167631859,2018,,266,,,,0,,зерновые
AOI-0045,2018-09-24,,,,,,,,,16.112819925944052,0.003894606322774,2018,,267,,,,0,,зерновые
AOI-0045,2018-09-25,,,,,,,,,17.08551432291671,1.018187960163175,2018,,268,,,,0,,зерновые
AOI-0045,2018-09-26,,,,,,,,,12.845092391967796,0.53935050959808,2018,,269,,,,0,,зерновые
AOI-0045,2018-09-27,,,,,,,,,12.373008982340536,0.0017233816151929,2018,,270,,,,0,,зерновые
AOI-0045,2018-09-28,,,,,,,,,14.401094055175804,0.0008404254572269,2018,,271,,,,0,,зерновые
AOI-0045,2018-09-29,,,,0.2040170090980532,0.0845812515669245,-0.3236828047452781,,,16.210907236735068,0.0021496229010153,2018,0.2040170090980532,272,0.20131045372189632,0.07841559910117679,0.03451552251312539,15,Штатное развитие,зерновые
AOI-0045,2018-09-30,,,,,,,0.2299310828025477,0.0902607188353048,14.672654724121116,0.0706829143446441,2018,0.2299310828025477,273,0.19910368365428477,0.07735741406353,0.3985060710915937,15,Штатное развитие,зерновые
AOI-0045,2018-10-01,,,,,,,,,15.749370829264365,0.0082999467849731,2018,,274,,,,0,,зерновые
AOI-0045,2018-10-02,,,,,,,,,18.942160542805997,1.7609384923957805,2018,,275,,,,0,,зерновые
AOI-0045,2018-10-03,,,,,,,,,18.66897354125979,0.8325129746822313,2018,,276,,,,0,,зерновые
AOI-0045,2018-10-04,,,,,,,,,13.317154820760097,3.130406141281128,2018,,277,,,,0,,зерновые
AOI-0045,2018-10-05,,,,,,,,,9.56481196085616,0.4289193699378302,2018,,278,,,,0,,зерновые
AOI-0045,2018-10-06,,,,,,,,,8.620612716674827,0.0012954609474036,2018,,279,,,,0,,зерновые
AOI-0045,2018-10-07,,,,0.1611219756568186,0.0600032708190432,-0.2948000768611099,,,10.627454376220726,0.0008523463748133,2018,0.1611219756568186,280,0.206614441354085,0.0838242302490848,-0.5427125970866054,15,Штатное развитие,зерновые
AOI-0045,2018-10-08,,,,,,,,,14.134770965576196,0.1469343900630804,2018,,281,,,,0,,зерновые
AOI-0045,2018-10-09,,,,,,,,,15.46891873677572,0.0179946422527166,2018,,282,,,,0,,зерновые
AOI-0045,2018-10-10,,,,,,,,,15.273575083414755,0.0038941045659157,2018,,283,,,,0,,зерновые
AOI-0045,2018-10-11,,,,,,,,,14.277900950113974,0.0008583068797918,2018,,284,,,,0,,зерновые
AOI-0045,2018-10-12,,,,,,,,,10.680691019694052,0.0008523463179699,2018,,285,,,,0,,зерновые
AOI-0045,2018-10-13,,,,,,,,,10.349800999959314,0.0,2018,,286,,,,0,,зерновые
AOI-0045,2018-10-14,,,,,,,,,12.498484547932946,0.0,2018,,287,,,,0,,зерновые
AOI-0045,2018-10-15,,,,0.1916274529290913,0.0755587825480333,-0.3101480832538392,,,14.459696070353232,0.0008583068797918,2018,0.1916274529290913,288,0.24231429468774848,0.12030139011613893,-0.4213321368084285,15,Штатное развитие,зерновые
AOI-0045,2018-10-16,,,,0.1341486979553517,0.0562263306357477,-0.2435189690243402,0.2213295814376706,0.0897581346678799,14.547023391723656,0.0008523463748133,2018,0.1341486979553517,289,0.24424119068202613,0.12203884689714645,-0.9021102339606639,15,Штатное развитие,зерновые
AOI-0045,2018-10-17,,,,,,,,,13.55275370279952,0.0008523463179699,2018,,290,,,,0,,зерновые
AOI-0045,2018-10-18,,,,,,,,,14.29208908081057,0.0008511565283697,2018,,291,,,,0,,зерновые
AOI-0045,2018-10-19,,,,,,,,,13.91670951843264,0.0,2018,,292,,,,0,,зерновые
AOI-0045,2018-10-20,,,,,,,,,14.35218200683596,1.2671589851365184,2018,,293,,,,0,,зерновые
AOI-0045,2018-10-21,,,,,,,,,16.202573394775413,0.9811401366164318,2018,,294,,,,0,,зерновые
AOI-0045,2018-10-22,,,,,,,,,14.637801106770835,2.309605479240417,2018,,295,,,,0,,зерновые
AOI-0045,2018-10-23,,,,,,,,,12.75177599589034,0.3594875335579672,2018,,296,,,,0,,зерновые
AOI-0045,2018-10-24,,,,0.3374939045268001,0.1005642539690703,-0.4219285213079408,,,13.184899902343773,9.058633446688448,2018,0.3374939045268001,297,0.2923399377013934,0.1495900915217409,0.3018513216087191,15,Штатное развитие,зерновые
AOI-0045,2018-10-25,,,,,,,,,11.821202214558925,10.990144964580397,2018,,298,,,,0,,зерновые
AOI-0045,2018-10-26,,,,,,,,,8.201625442504906,2.556025981903076,2018,,299,,,,0,,зерновые
AOI-0045,2018-10-27,,,,,,,,,8.602686818440759,0.2901405094917209,2018,,300,,,,0,,зерновые
AOI-0045,2018-10-28,,,,,,,,,12.90000940958663,0.0004351138045421,2018,,301,,,,0,,зерновые
AOI-0045,2018-10-29,,,,,,,,,12.32489166259768,0.0008525721000296,2018,,302,,,,0,,зерновые
AOI-0045,2018-10-30,,,,,,,,,10.141301727294945,0.0689417123744817,2018,,303,,,,0,,зерновые
AOI-0045,2019-04-01,,,,0.1615756222663119,0.0602109622550324,-0.2954687786594298,,,7.840567525227868,1.394984025807844,2019,0.1615756222663119,91,0.442966674254565,0.23669287481733958,-1.1888446249402647,15,Угнетение биомассы,зерновые
AOI-0045,2019-04-02,,,,,,,,,6.250966644287132,1.8716578314865728,2019,,92,,,,0,,зерновые
AOI-0045,2019-04-03,,,,,,,,,4.669730758667015,1.316908001797401,2019,,93,,,,0,,зерновые
AOI-0045,2019-04-04,,,,,,,,,4.089276250203454,0.5547583102725184,2019,,94,,,,0,,зерновые
AOI-0045,2019-04-05,,,,,,,,,6.357814407348656,0.0103651950098537,2019,,95,,,,0,,зерновые
AOI-0045,2019-04-06,,,,,,,,,8.382114664713583,0.0133448118049273,2019,,96,,,,0,,зерновые
AOI-0045,2019-04-07,,,,,,,0.2760619381255688,0.1421469335759782,10.3565390268962,0.0053839069664718,2019,0.2760619381255688,97,0.4740517287467317,0.23816002438972148,-0.8313309134415244,15,Штатное развитие,зерновые
AOI-0045,2019-04-08,,,,,,,,,11.590467071533226,0.1038881374029188,2019,,98,,,,0,,зерновые
AOI-0045,2019-04-09,,,,0.1999940983056674,0.0850385540230949,-0.3176563575418807,,,13.570523198445642,0.00344606361935,2019,0.1999940983056674,99,0.45181203996755276,0.24052200583288755,-1.0469642509003776,15,Угнетение биомассы,зерновые
AOI-0045,2019-04-10,,,,0.1643420930897394,0.0699452062029198,-0.2922733097591178,,,14.1748984018962,0.0008523463179699,2019,0.1643420930897394,100,0.44891131577569704,0.24260783061144306,-1.1729597596613413,15,Угнетение биомассы,зерновые
AOI-0045,2019-04-11,,,,,,,,,12.85354576110842,0.6740675805758656,2019,,101,,,,0,,зерновые
AOI-0045,2019-04-12,,,,,,,,,13.25733337402346,5.77791929244853,2019,,102,,,,0,,зерновые
AOI-0045,2019-04-13,,,,,,,,,12.446230824788415,2.2774815558364025,2019,,103,,,,0,,зерновые
AOI-0045,2019-04-14,,,,,,,,,12.76399383544924,0.7057368754885829,2019,,104,,,,0,,зерновые
AOI-0045,2019-04-15,,,,,,,,,12.272178904215536,4.48232889175415,2019,,105,,,,0,,зерновые
AOI-0045,2019-04-16,,,,,,,,,11.66348800659182,9.26165708796134,2019,,106,,,,0,,зерновые
AOI-0045,2019-04-17,,,,,,,,,6.819071070353232,9.66574549664756,2019,,107,,,,0,,зерновые
AOI-0045,2019-04-18,0.201698586547238,0.0710009018208641,-0.3465144475644688,0.2514075276211397,0.0834809059070926,-0.3582344628796035,,,4.719562784830771,0.003032058032204,2019,0.201698586547238,108,0.467072861291932,0.256585846435253,-1.0342514150002373,15,Угнетение биомассы,зерновые
AOI-0045,2019-04-19,,,,,,,,,5.102955754597986,0.003007982343206,2019,,109,,,,0,,зерновые
AOI-0045,2019-04-20,,,,,,,,,6.69645716349288,-1.417674866388552e-07,2019,,110,,,,0,,зерновые
AOI-0045,2019-04-21,,,,,,,,,8.452472305297874,0.0017195939108205,2019,,111,,,,0,,зерновые
AOI-0045,2019-04-22,,,,,,,,,9.47505658467611,0.0008523463748133,2019,,112,,,,0,,зерновые
AOI-0045,2019-04-23,0.1821566702805492,0.0874305388405074,-0.3188226910624605,,,,0.3497395814376705,0.1629367697907187,12.145544942220056,0.0008523463179699,2019,0.1821566702805492,113,0.44761282121039825,0.2560840512317129,-1.0365977484855393,15,Угнетение биомассы,зерновые
AOI-0045,2019-04-24,,,,,,,,,13.696292495727562,0.0532269477844238,2019,,114,,,,0,,зерновые
AOI-0045,2019-04-25,,,,0.2137664456397515,0.097539833322689,-0.3281520160522405,,,15.57164026896163,0.0008583068797918,2019,0.2137664456397515,115,0.45940461963906437,0.2616533226406964,-0.938792488932481,15,Штатное развитие,зерновые
AOI-0045,2019-04-26,,,,0.1869583037617741,0.0899434816243501,-0.3115377582457855,,,16.743742879231775,0.0,2019,0.1869583037617741,116,0.4639736562648272,0.26560563772617474,-1.0429573516381498,15,Угнетение биомассы,зерновые
AOI-0045,2019-04-27,,,,,,,,,17.51747601826986,0.2166330814361572,2019,,117,,,,0,,зерновые
AOI-0045,2019-04-28,,,,,,,,,17.930647786458337,1.21491746870106,2019,,118,,,,0,,зерновые
AOI-0045,2019-04-29,,,,,,,,,13.48371531168624,2.01777006463999,2019,,119,,,,0,,зерновые
AOI-0045,2019-04-30,,,,,,,,,11.221710459391318,1.914450483695873,2019,,120,,,,0,,зерновые
AOI-0045,2019-05-01,,,,,,,,,14.473860041300496,4.392045736210548,2019,,121,,,,0,,зерновые
AOI-0045,2019-05-02,,,,,,,,,17.930800374348962,1.8229305744057456,2019,,122,,,,0,,зерновые
AOI-0045,2019-05-03,,,,0.2500865665791565,0.1492674652516013,-0.3191072084287703,,,15.395260747273769,0.1175880679511465,2019,0.2500865665791565,123,0.5247588782451065,0.2811384419023461,-0.9770001918178014,15,Штатное развитие,зерновые
AOI-0045,2019-05-04,,,,0.3470154780821666,0.1912970239243083,-0.4037514641499028,,,15.626786168416343,0.0231295823027721,2019,0.3470154780821666,124,0.5282417273282476,0.28243262365673255,-0.6416618834598323,15,Штатное развитие,зерновые
AOI-0045,2019-05-05,,,,,,,,,15.417591349283896,0.1650601625442505,2019,,125,,,,0,,зерновые
AOI-0045,2019-05-06,,,,,,,,,17.46678250630697,0.0116556882403529,2019,,126,,,,0,,зерновые
AOI-0045,2019-05-07,,,,,,,,,19.23402366638186,0.0478923320770263,2019,,127,,,,0,,зерновые
AOI-0045,2019-05-08,0.2102534804876636,0.1087583519620302,-0.322587505165591,,,,,,20.693982696533222,1.019465923207008,2019,0.2102534804876636,128,0.5251030007768785,0.28206780272869036,-1.1162192821846315,15,Угнетение биомассы,зерновые
AOI-0045,2019-05-09,,,,,,,0.4121264604185624,0.2409030573248408,17.739739990234398,9.3164533376644,2019,0.4121264604185624,129,0.516960534955512,0.28668345635334125,-0.36567884268752565,15,Штатное развитие,зерновые
AOI-0045,2019-05-10,,,,,,,,,12.149833933512411,10.897648843240404,2019,,130,,,,0,,зерновые
AOI-0045,2019-05-11,,,,0.275348439601724,0.1306608461213803,-0.3737830028995783,,,15.14059982299807,0.0764429569244384,2019,0.275348439601724,131,0.5312140743934921,0.2849931985558657,-0.8977955828009423,15,Штатное развитие,зерновые
AOI-0045,2019-05-12,,,,,,,,,16.446591949462913,0.0267803667952648,2019,,132,,,,0,,зерновые
AOI-0045,2019-05-13,,,,,,,,,17.083554204305017,0.0799179076125256,2019,,133,,,,0,,зерновые
AOI-0045,2019-05-14,,,,,,,,,18.338718032836937,1.0635197162613963,2019,,134,,,,0,,зерновые
AOI-0045,2019-05-15,,,,,,,,,20.631649271647177,0.4011034965465399,2019,,135,,,,0,,зерновые
AOI-0045,2019-05-16,,,,,,,,,22.084764734904013,0.001716613667213,2019,,136,,,,0,,зерновые
AOI-0045,2019-05-17,,,,,,,,,23.339243825276696,0.0,2019,,137,,,,0,,зерновые
AOI-0045,2019-05-18,0.1646178029808613,0.0839126185535496,-0.3146611053679084,,,,,,20.26590499877932,0.0008523463748133,2019,0.1646178029808613,138,0.5289343018160136,0.2717496577935357,-1.3406327786876007,15,Угнетение биомассы,зерновые
AOI-0045,2019-05-19,,,,0.214424121092888,0.10624442767347,-0.3466571407120938,,,19.8969659169515,0.0008553445240977,2019,0.214424121092888,139,0.5085891161309771,0.2690567756689616,-1.093319409283414,15,Угнетение биомассы,зерновые
AOI-0045,2019-05-20,,,,0.2288146954008469,0.1245554561983772,-0.3477886908903862,,,18.479082997639978,0.0017250449104722,2019,0.2288146954008469,140,0.5171558565845561,0.2749360749305589,-1.0487571020155726,15,Угнетение биомассы,зерновые
AOI-0045,2019-05-21,,,,,,,,,18.578731791178427,0.0012874592876244,2019,,141,,,,0,,зерновые
AOI-0045,2019-05-22,,,,,,,,,18.449067687988304,2.629110217089448,2019,,142,,,,0,,зерновые
AOI-0045,2019-05-23,,,,,,,,,17.114176050821982,7.575186095493791,2019,,143,,,,0,,зерновые
AOI-0045,2019-05-24,,,,,,,,,18.999562835693386,0.5098134279251099,2019,,144,,,,0,,зерновые
AOI-0045,2019-05-25,,,,,,,0.3940073066424022,0.2046681346678799,20.747468566894558,3.43155766318759,2019,0.3940073066424022,145,0.5712416514551262,0.2699816318987247,-0.6564681588383317,15,Штатное развитие,зерновые
AOI-0045,2019-05-26,,,,,,,,,18.777391688029013,1.2345985831530015,2019,,146,,,,0,,зерновые
AOI-0045,2019-05-27,,,,0.2829062861736874,0.1323925820494594,-0.3850610829562379,,,19.79787979125979,1.6306736706610536,2019,0.2829062861736874,147,0.563451506609643,0.26586358303575075,-1.055222446160408,15,Угнетение биомассы,зерновые
AOI-0045,2019-05-28,0.1692745360042558,0.0989965040050019,-0.3169222149614578,0.2128764887374332,0.1206892979519698,-0.3498851423577737,,,21.09645551045736,0.0021398066678557,2019,0.1692745360042558,148,0.5679671646731839,0.26815567597392154,-1.4867954117357614,15,Угнетение биомассы,зерновые
AOI-0045,2019-05-29,,,,,,,,,22.896296437581384,0.0021398067815425,2019,,149,,,,0,,зерновые
AOI-0045,2019-05-30,,,,,,,,,24.53299166361495,0.0012796497799172,2019,,150,,,,0,,зерновые
AOI-0045,2019-05-31,,,,,,,,,25.56464284261068,0.0021576881295004,2019,,151,,,,0,,зерновые
AOI-0045,2019-06-01,,,,,,,,,26.7963857014974,0.0012934207234138,2019,,152,,,,0,,зерновые
AOI-0045,2019-06-02,0.1560089541226572,0.0794162373348604,-0.3037180751957096,,,,,,28.19574635823568,0.0056266785009029,2019,0.1560089541226572,153,0.5229719988654653,0.26077226837907647,-1.4072165227683084,15,Угнетение биомассы,зерновые
AOI-0045,2019-06-03,,,,,,,,,25.051901117960654,0.4577279090831609,2019,,154,,,,0,,зерновые
AOI-0045,2019-06-04,,,,0.2309153869501738,0.1159449549752752,-0.3400758678613191,,,25.63893216451009,1.1386573314666748,2019,0.2309153869501738,155,0.5062512300362628,0.26128542780815167,-1.053774201630004,15,Угнетение биомассы,зерновые
AOI-0045,2019-06-05,,,,0.2344260390837009,0.1273123478147239,-0.3459135294291562,,,23.92731882731124,0.0,2019,0.2344260390837009,156,0.503842780883827,0.25857606397022626,-1.0419245217962172,15,Угнетение биомассы,зерновые
AOI-0045,2019-06-06,,,,,,,,,22.81782875061037,0.0044830037495557,2019,,157,,,,0,,зерновые
AOI-0045,2019-06-07,,,,,,,,,22.905643081665065,0.0008417345043199,2019,,158,,,,0,,зерновые
AOI-0045,2019-06-08,,,,,,,,,25.30363108317061,0.1386702060699463,2019,,159,,,,0,,зерновые
AOI-0045,2019-06-09,,,,,,,,,25.997933324178064,0.0008583068797918,2019,,160,,,,0,,зерновые
AOI-0045,2019-06-10,,,,,,,0.3232839763421292,0.1979077979981802,26.508246994018577,0.0008523463179699,2019,0.3232839763421292,161,0.45455144464975866,0.23736935297103906,-0.5530093361447767,15,Штатное развитие,зерновые
AOI-0045,2019-06-11,,,,,,,,,27.286425526936853,0.0017144137132163,2019,,162,,,,0,,зерновые
AOI-0045,2019-06-12,0.2300796130772949,0.3163986863689224,-0.2796498054928024,0.3523179232575127,0.2008433452079773,-0.4271645127256124,,,28.15226262410482,0.0008591141167357,2019,0.2300796130772949,163,0.4417605419323248,0.2319217161103628,-0.9127257783583271,15,Штатное развитие,зерновые
AOI-0045,2019-06-13,,,,0.2102696741348401,0.1471150661529712,-0.2958269658516813,,,28.48185310363772,0.0005364418029785,2019,0.2102696741348401,164,0.42913041793178014,0.23531444323799716,-0.9300778175166415,15,Штатное развитие,зерновые
AOI-0045,2019-06-14,,,,,,,,,22.944614664713583,0.0008523463179699,2019,,165,,,,0,,зерновые
AOI-0045,2019-06-15,,,,,,,,,24.582608159383145,5.6843418860808015e-11,2019,,166,,,,0,,зерновые
AOI-0045,2019-06-16,,,,,,,,,27.36770718892416,0.0008583068833445,2019,,167,,,,0,,зерновые
AOI-0045,2019-06-17,,,,,,,,,24.3267538706462,1.122277710862818,2019,,168,,,,0,,зерновые
AOI-0045,2019-06-18,,,,,,,,,25.36147015889486,0.001713502115308,2019,,169,,,,0,,зерновые
AOI-0045,2019-06-19,,,,,,,,,26.905480321248376,0.0008523463748133,2019,,170,,,,0,,зерновые
AOI-0045,2019-06-20,,,,0.1653855201208933,0.08344177583682,-0.3006709579139953,,,28.154145812988304,0.0017195939108205,2019,0.1653855201208933,171,0.3317713670165942,0.19154047984343386,-0.8686719748833538,15,Штатное развитие,зерновые
AOI-0045,2019-06-21,,,,0.2063990592313044,0.1154076063570747,-0.3278013177342842,,,29.07730064392092,0.0008553265615773,2019,0.2063990592313044,172,0.3124287873872625,0.17632246709511057,-0.6013398627116777,15,Штатное развитие,зерновые
AOI-0045,2019-06-22,,,,,,,,,30.1480759938558,1.4901161193847656e-05,2019,,173,,,,0,,зерновые
AOI-0045,2019-06-23,,,,,,,,,32.116168594360374,0.0017126079114859,2019,,174,,,,0,,зерновые
AOI-0045,2019-06-24,,,,,,,,,28.87244186401369,0.2362899735999235,2019,,175,,,,0,,зерновые
AOI-0045,2019-06-25,,,,,,,,,28.629004414876302,0.197824835765914,2019,,176,,,,0,,зерновые
AOI-0045,2019-06-26,,,,,,,0.2442422474977251,0.1307657142857143,26.81795781453451,0.0,2019,0.2442422474977251,177,0.267549277367749,0.1340806903948282,-0.173828384992586,15,Штатное развитие,зерновые
AOI-0045,2019-06-27,0.1472725525453537,0.0718684332983676,-0.3135930570033288,,,,,,26.686052576700888,0.0,2019,0.1472725525453537,178,0.26979416532195205,0.14663168212334554,-0.835573942836815,15,Штатное развитие,зерновые
AOI-0045,2019-06-28,,,,0.1917314419165094,0.0939904419445345,-0.3214234604827776,,,25.727139409383145,0.0374108552883001,2019,0.1917314419165094,179,0.2602189751351249,0.14022177400435668,-0.4884229550289927,15,Штатное развитие,зерновые
AOI-0045,2019-06-29,,,,,,,,,21.871117528279623,0.0066536209715195,2019,,180,,,,0,,зерновые
AOI-0045,2019-06-30,,,,,,,,,19.849643325805687,1.0434987166263454,2019,,181,,,,0,,зерновые
AOI-0045,2019-07-01,,,,,,,,,21.0667498270671,0.983226299240414,2019,,182,,,,0,,зерновые
AOI-0045,2019-07-02,0.1410423780857019,0.0701888256013861,-0.2950636375694742,,,,,,27.360108311971032,0.0,2019,0.1410423780857019,183,0.24984623371104944,0.1267413725192398,-0.8584714956343928,15,Штатное развитие,зерновые
AOI-0045,2019-07-03,,,,,,,,,27.81950403849288,2.065107226371765,2019,,184,,,,0,,зерновые
AOI-0045,2019-07-04,,,,,,,,,26.13489303588869,0.4464536905288696,2019,,185,,,,0,,зерновые
AOI-0045,2019-07-05,,,,,,,,,23.84947230021163,0.1922190189134198,2019,,186,,,,0,,зерновые
AOI-0045,2019-07-06,,,,0.1541512780116708,0.0771527653364503,-0.2913054015907419,,,25.14908498128256,0.0008812900205157,2019,0.1541512780116708,187,0.24447921008521253,0.13538059975361333,-0.6672147430129173,15,Штатное развитие,зерновые
AOI-0045,2019-07-07,0.1293964345567772,0.0825012836801191,-0.2682959295793199,0.1952422477186464,0.1163415951366801,-0.3176356763661586,,,24.795067087809286,0.0102400778700939,2019,0.1293964345567772,188,0.23679831394753892,0.12488783286696196,-0.8599867330965111,15,Штатное развитие,зерновые
AOI-0045,2019-07-08,,,,,,,,,27.77006683349612,0.052809715270996,2019,,189,,,,0,,зерновые
AOI-0045,2019-07-09,,,,,,,,,24.276987330118857,1.6350388526866766,2019,,190,,,,0,,зерновые
AOI-0045,2019-07-10,,,,,,,,,21.89994265238448,0.2215698955865264,2019,,191,,,,0,,зерновые
AOI-0045,2019-07-11,,,,,,,,,18.792612965901696,4.119979728898215,2019,,192,,,,0,,зерновые
AOI-0045,2019-07-12,,,,,,,0.2501130664240217,0.1223808280254776,18.6840702056885,8.549201488392555,2019,0.2501130664240217,193,0.22666891231603112,0.1322075206592852,0.17732844539463838,15,Штатное развитие,зерновые
AOI-0045,2019-07-13,,,,,,,,,20.118394470214863,3.949105739593506,2019,,194,,,,0,,зерновые
AOI-0045,2019-07-14,,,,0.2129014831091817,0.0828822806615437,-0.3200541537167216,,,20.793288167317712,0.2815067768047186,2019,0.2129014831091817,195,0.21760221124101614,0.11983992235652821,-0.03922505989155773,15,Штатное развитие,зерновые
AOI-0045,2019-07-15,,,,0.1472909756008034,0.089041487671361,-0.2639870260374514,,,23.806106821696005,0.666588544845581,2019,0.1472909756008034,196,0.21726394678368113,0.12222837677651102,-0.572477300511158,15,Штатное развитие,зерновые
AOI-0045,2019-07-16,,,,,,,,,21.743118540446005,6.589081883419112,2019,,197,,,,0,,зерновые
AOI-0045,2019-07-17,0.1260652789710984,0.0882572152283853,-0.2559455418533701,,,,,,23.231731669108115,0.0797716939473502,2019,0.1260652789710984,198,0.2124746398065317,0.12050486764433248,-0.7170611654499192,15,Штатное развитие,зерновые
AOI-0045,2019-07-18,,,,,,,,,21.72192535400393,8.431300520896912,2019,,199,,,,0,,зерновые
AOI-0045,2019-07-19,,,,,,,,,23.09233500162765,0.0619530676999602,2019,,200,,,,0,,зерновые
AOI-0045,2019-07-20,,,,,,,,,24.658739980061853,0.0008523463179699,2019,,201,,,,0,,зерновые
AOI-0045,2019-07-21,,,,,,,,,25.17963244120284,8.638304471958236,2019,,202,,,,0,,зерновые
AOI-0045,2019-07-22,0.142137751973674,0.0577592518545678,-0.2557078141682848,0.1575707990528922,0.0649125539420433,-0.2491314535326854,,,23.53260701497396,4.278057813639435,2019,0.142137751973674,203,0.1971992349781179,0.08609329285662079,-0.6395560115948047,15,Штатное развитие,зерновые
AOI-0045,2019-07-23,,,,0.1949917160831999,0.1222427269309661,-0.32259027762168,,,25.04692484537765,0.0012993811537853,2019,0.1949917160831999,204,0.19302445342327054,0.08816489058252076,0.022313447529184374,15,Штатное развитие,зерновые
AOI-0045,2019-07-24,,,,,,,,,23.67423337300619,4.452699743207944,2019,,205,,,,0,,зерновые
AOI-0045,2019-07-25,,,,,,,,,22.242198562622093,31.87232613561264,2019,,206,,,,0,,зерновые
AOI-0045,2019-07-26,,,,,,,,,21.21612701416018,12.44509220123291,2019,,207,,,,0,,зерновые
AOI-0045,2019-07-27,,,,,,,,,20.90106099446615,5.879952472980676,2019,,208,,,,0,,зерновые
AOI-0045,2019-07-28,,,,,,,0.2976473157415834,0.16032161055505,23.8466456095378,0.0129491090774536,2019,0.2976473157415834,209,0.1961812752220917,0.087454728623048,1.1602121705372386,15,Штатное развитие,зерновые
AOI-0045,2019-07-29,,,,,,,,,25.32180747985842,0.0012755393754559,2019,,210,,,,0,,зерновые
AOI-0045,2019-07-30,,,,,,,,,25.55564015706381,0.1323103903700939,2019,,211,,,,0,,зерновые
AOI-0045,2019-07-31,,,,0.1895989558521099,0.1261834988793367,-0.294394233089052,,,24.124895985921228,8.608837798988134,2019,0.1895989558521099,212,0.19526825094768532,0.07956388466936538,-0.07125462914656158,15,Штатное развитие,зерновые
AOI-0045,2019-08-01,0.1826962110276148,0.1079129552261537,-0.2708867619715493,,,,,,18.554295476277677,0.0008435567337983,2019,0.1826962110276148,213,0.1940665904924514,0.07883767050501084,-0.14422520848220535,15,Штатное развитие,зерновые
AOI-0045,2019-08-02,,,,,,,,,18.68997281392416,0.0165641307781072,2019,,214,,,,0,,зерновые
AOI-0045,2019-08-03,,,,,,,,,20.44911664326986,0.0880956649780273,2019,,215,,,,0,,зерновые
AOI-0045,2019-08-04,,,,,,,,,23.072580591837607,0.3361999988555908,2019,,216,,,,0,,зерновые
AOI-0045,2019-08-05,,,,,,,,,17.745799001057946,0.2386510372112127,2019,,217,,,,0,,зерновые
AOI-0045,2019-08-06,0.1372794485578829,0.1541309287188428,-0.2142185397628999,,,,,,19.05196851094564,0.5566775798797607,2019,0.1372794485578829,218,0.20033646382271356,0.07931835577816426,-0.7949864145089827,15,Штатное развитие,зерновые
AOI-0045,2019-08-07,,,,0.1893658002863947,0.0883104332147489,-0.30918858402793,,,20.10158182779952,0.0048361160907006,2019,0.1893658002863947,219,0.19701728720924563,0.07251002045020104,-0.10552316597546531,15,Штатное развитие,зерновые
AOI-0045,2019-08-08,,,,0.2162529405662382,0.110749900241454,-0.3247436335288952,,,22.82198041280111,0.000441074366364,2019,0.2162529405662382,220,0.19437756343405282,0.07045795331453271,0.31047420629053873,15,Штатное развитие,зерновые
AOI-0045,2019-08-09,,,,,,,,,24.82631645202639,0.0012755393754559,2019,,221,,,,0,,зерновые
AOI-0045,2019-08-10,,,,,,,,,22.418301518758145,0.110807429621218,2019,,222,,,,0,,зерновые
AOI-0045,2019-08-11,0.1650241271746258,0.0802078421280042,-0.3093895111755493,,,,,,21.29633165995284,0.0017110256749219,2019,0.1650241271746258,223,0.19604148025186985,0.06891644639211211,-0.4500718580404656,15,Штатное развитие,зерновые
AOI-0045,2019-08-12,,,,,,,,,21.54457562764486,0.0008583068797918,2019,,224,,,,0,,зерновые
AOI-0045,2019-08-13,,,,,,,0.327380345768881,0.1633195177434031,21.76569264729818,0.0008523463179699,2019,0.327380345768881,225,0.19555248443854426,0.0714799675977219,1.8442630258626211,15,Штатное развитие,зерновые
AOI-0045,2019-08-14,,,,,,,,,24.131247456868493,0.0,2019,,226,,,,0,,зерновые
AOI-0045,2019-08-15,,,,0.2207956626239985,0.1086957558191823,-0.3411428650716438,,,27.070240910847986,0.0,2019,0.2207956626239985,227,0.20404841196059895,0.0695997193195168,0.24062238795125956,15,Штатное развитие,зерновые
AOI-0045,2019-08-16,0.1539181274358113,0.0894587591574524,-0.2680035144963522,,,,,,26.54848442077639,0.0882983207652898,2019,0.1539181274358113,228,0.20188274460047997,0.0697557990950506,-0.6876075937329765,15,Штатное развитие,зерновые
AOI-0045,2019-08-17,,,,,,,,,25.117134984334317,0.7011294364929199,2019,,229,,,,0,,зерновые
AOI-0045,2019-08-18,,,,,,,,,24.83650360107424,1.7295777797698977,2019,,230,,,,0,,зерновые
AOI-0045,2019-08-19,,,,,,,,,26.453766123453818,0.0176429748535156,2019,,231,,,,0,,зерновые
